,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,
,,,,  Consumer,,,,, Real ,, Real ,Earnings,,Earnings,,,Monthly,Real,,,
,S&P,,,Price,,Long,,, Total ,, TR ,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real, Return ,Real, Scaled ,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized 
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,294.43,15.07,"  2,383.50 ",21.97,  177.87 ,13.39,,16.92,,4.31%,1.00,6.88,0.10%,-1.05%,1.15%
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,289.09,14.92,"  2,350.29 ",21.58,  175.44 ,13.15,,16.62,,4.40%,1.01,6.82,0.49%,-0.87%,1.36%
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,278.83,14.92,"  2,277.00 ",21.40,  174.72 ,12.68,,16.04,,4.71%,1.01,6.85,1.27%,-0.87%,2.15%
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,273.54,14.92,"  2,244.00 ",21.22,  174.04 ,12.44,,15.75,,5.22%,1.01,6.89,1.63%,-0.87%,2.50%
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,273.23,14.92,"  2,251.65 ",21.03,  173.34 ,12.43,,15.74,,5.25%,1.01,6.93,1.22%,-0.93%,2.15%
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,268.51,15.07,"  2,223.10 ",21.07,  174.42 ,12.22,,15.49,,5.54%,1.01,7.04,0.91%,-1.03%,1.94%
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,252.41,14.92,"  2,100.05 ",20.67,  171.99 ,11.49,,14.58,,6.19%,1.01,7.01,1.09%,-0.99%,2.08%
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,253.24,14.77,"  2,117.24 ",20.28,  169.58 ,11.53,,14.65,,6.29%,1.01,6.98,0.60%,-1.00%,1.60%
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,260.01,14.77,"  2,184.13 ",20.10,  168.86 ,11.85,,15.06,,6.08%,1.01,7.02,0.45%,-0.95%,1.39%
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,259.85,14.62,"  2,192.99 ",19.72,  166.47 ,11.84,,15.07,,6.10%,1.01,6.98,0.46%,-0.90%,1.37%
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,251.62,14.62,"  2,133.86 ",19.55,  165.77 ,11.47,,14.61,,6.51%,1.01,7.02,0.59%,-0.96%,1.55%
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,242.80,14.48,"  2,069.25 ",19.18,  163.43 ,11.07,,14.12,,7.07%,1.01,6.99,1.25%,-0.86%,2.11%
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,244.92,14.62,"  2,097.73 ",19.19,  164.37 ,11.17,,14.27,,6.91%,1.01,7.10,1.50%,-0.96%,2.46%
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,254.97,14.47,"  2,194.16 ",18.91,  162.74 ,11.64,,14.88,,6.34%,1.00,7.14,1.42%,-0.96%,2.38%
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,260.93,14.46,"  2,255.82 ",18.82,  162.72 ,11.91,,15.24,,5.80%,1.00,7.23,1.29%,-0.99%,2.28%
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,256.01,14.31,"  2,223.57 ",18.54,  161.02 ,11.69,,14.97,,6.07%,1.00,7.25,1.35%,-0.91%,2.27%
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,252.41,14.30,"  2,202.61 ",18.44,  160.94 ,11.52,,14.78,,6.20%,1.00,7.35,1.33%,-0.94%,2.26%
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,251.40,14.00,"  2,203.97 ",17.98,  157.60 ,11.48,,14.74,,6.57%,1.00,7.30,1.34%,-0.82%,2.16%
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,250.17,13.85,"  2,203.29 ",17.69,  155.83 ,11.43,,14.69,,6.60%,1.00,7.32,1.58%,-0.80%,2.39%
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,233.96,13.56,"  2,070.48 ",17.24,  152.54 ,10.69,,13.77,,7.30%,1.00,7.26,2.67%,-0.74%,3.42%
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,229.37,13.14,"  2,039.57 ",16.63,  147.84 ,10.49,,13.53,,7.55%,1.00,7.14,3.29%,-0.47%,3.76%
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,229.37,12.99,"  2,049.20 ",16.35,  146.09 ,10.50,,13.56,,7.42%,1.00,7.16,3.13%,-0.51%,3.64%
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,231.64,12.97,"  2,079.14 ",16.24,  145.73 ,10.61,,13.72,,7.21%,1.00,7.26,2.84%,-0.65%,3.49%
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,229.37,12.69,"  2,068.25 ",15.80,  142.52 ,10.52,,13.62,,7.16%,1.00,7.21,3.50%,-0.54%,4.04%
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,221.69,12.67,"  2,008.50 ",15.68,  142.10 ,10.17,,13.19,,7.38%,1.00,7.30,4.34%,-0.68%,5.01%
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,225.61,12.69,"  2,053.61 ",16.59,  151.00 ,10.36,,13.46,,7.19%,1.00,7.32,4.57%,-0.66%,5.23%
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,224.82,12.85,"  2,056.16 ",17.67,  161.60 ,10.33,,13.44,,7.13%,1.00,7.43,4.75%,-0.71%,5.46%
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,232.93,13.00,"  2,140.31 ",18.77,  172.47 ,10.71,,13.94,,6.82%,1.00,7.54,4.04%,-0.87%,4.91%
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,247.97,12.89,"  2,288.32 ",19.50,  179.92 ,11.40,,14.86,,6.37%,1.00,7.50,3.35%,-0.71%,4.06%
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,239.78,12.79,"  2,222.62 ",20.21,  187.32 ,11.03,,14.38,,6.90%,1.00,7.46,3.96%,-0.67%,4.64%
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,242.50,12.82,"  2,257.69 ",21.11,  196.56 ,11.15,,14.55,,6.81%,1.00,7.50,3.91%,-0.79%,4.70%
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,241.59,12.84,"  2,259.23 ",22.02,  205.90 ,11.11,,14.50,,6.86%,1.00,7.54,4.12%,-0.91%,5.03%
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,251.85,12.87,"  2,365.15 ",22.92,  215.27 ,11.58,,15.11,,6.40%,1.00,7.57,3.83%,-0.91%,4.74%
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,261.20,12.89,"  2,463.05 ",23.83,  224.69 ,12.01,,15.66,,6.22%,1.00,7.61,3.69%,-0.92%,4.60%
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,272.97,12.79,"  2,584.14 ",24.49,  231.84 ,12.55,,16.35,,5.98%,1.00,7.57,3.57%,-0.82%,4.39%
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,279.79,12.69,"  2,658.66 ",25.14,  238.89 ,12.86,,16.74,,5.79%,1.00,7.53,3.46%,-0.90%,4.35%
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,280.38,12.72,"  2,674.35 ",26.03,  248.25 ,12.88,,16.75,,5.68%,1.00,7.56,3.66%,-0.84%,4.51%
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,273.29,12.91,"  2,616.99 ",27.36,  262.04 ,12.54,,16.30,,6.00%,1.00,7.53,4.09%,-0.75%,4.84%
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,269.48,13.23,"  2,591.08 ",28.95,  278.34 ,12.35,,16.03,,6.11%,1.00,7.54,4.25%,-0.72%,4.97%
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,266.04,13.42,"  2,568.79 ",30.23,  291.90 ,12.18,,15.79,,6.31%,1.00,7.49,3.71%,-0.54%,4.25%
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,260.66,13.60,"  2,527.75 ",31.53,  305.73 ,11.91,,15.42,,6.57%,1.00,7.43,3.58%,-0.47%,4.04%
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,263.92,13.79,"  2,570.48 ",32.77,  319.16 ,12.03,,15.55,,6.46%,1.00,7.38,3.58%,-0.28%,3.86%
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,264.01,13.96,"  2,582.74 ",33.99,  332.50 ,12.00,,15.49,,6.56%,1.00,7.33,4.12%,-0.10%,4.22%
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,260.34,14.27,"  2,558.50 ",35.51,  348.99 ,11.79,,15.21,,7.04%,1.00,7.34,4.81%,0.04%,4.77%
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,259.91,14.44,"  2,566.08 ",36.70,  362.29 ,11.73,,15.11,,6.93%,1.00,7.29,5.29%,0.22%,5.07%
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,265.66,14.48,"  2,634.72 ",37.54,  372.34 ,11.94,,15.36,,6.83%,1.00,7.18,5.16%,0.38%,4.78%
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,269.04,14.51,"  2,680.29 ",38.33,  381.90 ,12.05,,15.46,,6.70%,1.00,7.07,4.72%,0.53%,4.20%
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,270.46,14.55,"  2,706.45 ",39.10,  391.26 ,12.05,,15.44,,6.75%,1.00,6.96,4.74%,0.68%,4.07%
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,257.36,14.71,"  2,587.63 ",40.18,  403.99 ,11.41,,14.60,,7.18%,1.00,6.91,5.50%,0.79%,4.70%
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,249.17,14.86,"  2,517.76 ",39.29,  397.00 ,10.99,,14.04,,7.70%,1.00,6.87,5.88%,1.02%,4.86%
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,229.23,14.77,"  2,328.73 ",37.77,  383.74 ,10.06,,12.84,,8.55%,1.00,6.71,7.02%,1.35%,5.67%
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,236.34,15.04,"  2,413.67 ",37.27,  380.59 ,10.33,,13.17,,8.38%,1.00,6.72,6.91%,1.43%,5.48%
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,221.70,14.59,"  2,276.58 ",34.98,  359.24 ,9.64,,12.29,,9.54%,1.00,6.40,7.84%,1.94%,5.90%
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,210.86,14.62,"  2,177.76 ",33.94,  350.51 ,9.14,,11.65,,10.03%,1.00,6.31,8.67%,2.06%,6.61%
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,211.83,14.65,"  2,200.42 ",32.92,  341.99 ,9.15,,11.67,,10.04%,1.00,6.22,8.62%,2.12%,6.50%
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,209.19,15.13,"  2,186.10 ",32.94,  344.21 ,9.00,,11.49,,10.03%,1.00,6.33,9.16%,2.15%,7.01%
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,199.88,15.15,"  2,102.00 ",31.94,  335.88 ,8.57,,10.95,,10.72%,1.00,6.24,10.26%,2.38%,7.88%
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,185.98,15.06,"  1,969.03 ",30.76,  325.67 ,7.95,,10.17,,11.84%,1.00,6.11,11.58%,2.57%,9.01%
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,173.30,15.08,"  1,848.04 ",29.83,  318.11 ,7.39,,9.47,,12.82%,1.00,6.03,12.09%,2.68%,9.42%
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,158.86,15.33,"  1,707.66 ",29.36,  315.58 ,6.75,,8.69,,14.50%,1.00,6.04,13.34%,2.75%,10.59%
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,151.20,15.34,"  1,639.11 ",28.46,  308.54 ,6.41,,8.28,,15.63%,1.00,5.96,14.12%,2.92%,11.20%
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,156.88,14.80,"  1,714.06 ",27.33,  298.59 ,6.64,,8.60,,15.41%,1.00,5.84,13.69%,3.15%,10.54%
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,160.52,14.48,"  1,767.02 ",26.62,  293.00 ,6.78,,8.81,,15.29%,1.00,5.82,13.39%,3.31%,10.07%
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,158.41,14.36,"  1,756.88 ",26.29,  291.53 ,6.69,,8.70,,15.44%,1.00,5.89,14.09%,3.20%,10.88%
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,154.67,13.94,"  1,728.37 ",25.38,  283.59 ,6.52,,8.51,,15.85%,1.00,5.83,15.01%,3.31%,11.70%
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,156.31,13.45,"  1,759.13 ",24.35,  274.04 ,6.58,,8.61,,15.94%,1.00,5.73,15.13%,3.44%,11.70%
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,154.39,13.06,"  1,749.77 ",23.52,  266.58 ,6.50,,8.52,,16.29%,1.00,5.68,14.72%,3.60%,11.12%
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,151.51,12.51,"  1,728.95 ",22.41,  255.77 ,6.37,,8.38,,16.76%,1.00,5.55,14.99%,3.85%,11.14%
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,149.94,12.07,"  1,722.55 ",21.50,  247.02 ,6.30,,8.31,,17.15%,1.00,5.47,15.44%,4.02%,11.42%
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,146.30,11.64,"  1,691.86 ",20.63,  238.52 ,6.15,,8.12,,17.76%,1.00,5.39,16.33%,4.07%,12.27%
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,149.65,11.23,"  1,741.42 ",19.76,  229.97 ,6.29,,8.33,,17.48%,1.00,5.31,16.34%,4.29%,12.05%
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,150.63,10.84,"  1,763.38 ",18.95,  221.84 ,6.33,,8.40,,17.46%,1.00,5.23,16.99%,4.45%,12.54%
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,145.85,10.52,"  1,717.69 ",18.28,  215.25 ,6.13,,8.15,,18.00%,1.00,5.19,17.45%,4.61%,12.84%
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,144.93,10.46,"  1,717.08 ",18.19,  215.46 ,6.10,,8.12,,18.21%,1.00,5.21,18.33%,4.58%,13.75%
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,148.18,10.59,"  1,766.02 ",18.43,  219.63 ,6.24,,8.33,,17.50%,1.00,5.31,18.09%,4.43%,13.66%
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,150.83,10.40,"  1,807.95 ",18.11,  217.09 ,6.36,,8.50,,17.29%,1.00,5.25,18.12%,4.67%,13.45%
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,153.04,10.15,"  1,844.65 ",17.69,  213.27 ,6.46,,8.65,,16.98%,1.00,5.16,17.92%,4.96%,12.95%
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,161.69,9.97,"  1,958.85 ",17.39,  210.73 ,6.83,,9.16,,16.11%,1.00,5.10,17.35%,5.07%,12.28%
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,166.01,9.91,"  2,021.27 ",17.30,  210.69 ,7.02,,9.43,,15.57%,1.00,5.11,17.17%,5.06%,12.11%
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,166.50,9.57,"  2,036.85 ",16.72,  204.54 ,7.05,,9.48,,15.77%,1.00,4.96,17.98%,5.29%,12.69%
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,152.66,9.35,"  1,877.10 ",16.35,  201.04 ,6.48,,8.71,,17.06%,1.00,4.88,19.64%,5.51%,14.13%
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,154.20,9.24,"  1,905.49 ",16.17,  199.85 ,6.56,,8.83,,16.79%,1.00,4.86,19.96%,5.61%,14.34%
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,159.38,9.03,"  1,978.88 ",15.82,  196.43 ,6.79,,9.15,,16.19%,1.00,4.79,18.21%,5.83%,12.38%
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,151.33,8.78,"  1,887.93 ",15.40,  192.08 ,6.47,,8.72,,17.03%,1.00,4.69,15.21%,6.11%,9.11%
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,143.77,8.54,"  1,802.57 ",14.99,  187.94 ,6.16,,8.32,,17.88%,1.00,4.59,16.31%,6.44%,9.88%
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,139.37,8.34,"  1,756.11 ",14.51,  182.81 ,5.99,,8.09,,18.63%,1.00,4.50,16.90%,6.76%,10.13%
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,126.54,8.23,"  1,603.04 ",14.19,  179.76 ,5.46,,7.38,,20.37%,1.00,4.47,18.80%,6.93%,11.87%
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,134.07,8.12,"  1,707.00 ",13.88,  176.71 ,5.80,,7.86,,19.18%,1.00,4.44,18.60%,7.09%,11.51%
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,129.05,7.85,"  1,651.51 ",13.31,  170.28 ,5.60,,7.60,,20.00%,1.00,4.32,19.70%,7.34%,12.36%
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,119.19,7.71,"  1,533.49 ",12.95,  166.63 ,5.19,,7.05,,21.77%,1.00,4.27,19.96%,7.55%,12.41%
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,115.44,7.58,"  1,493.35 ",12.61,  163.10 ,5.04,,6.86,,22.57%,1.00,4.23,19.12%,7.76%,11.36%
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,115.85,7.59,"  1,506.82 ",12.51,  162.72 ,5.08,,6.93,,22.36%,1.00,4.26,18.94%,7.82%,11.12%
1920.08,7.60,0.52,0.84,20.30,1920.62,5.04,114.05,7.75,"  1,491.83 ",12.65,  165.53 ,5.02,,6.86,,22.43%,1.00,4.38,19.03%,7.61%,11.41%
1920.09,7.87,0.52,0.83,20.00,1920.71,5.05,119.87,7.84,"  1,576.55 ",12.68,  166.77 ,5.30,,7.25,,21.33%,1.00,4.46,18.34%,7.38%,10.96%
1920.1,7.88,0.51,0.82,19.90,1920.79,5.06,120.63,7.86,"  1,595.10 ",12.58,  166.33 ,5.35,,7.33,,21.39%,1.00,4.50,16.59%,7.38%,9.21%
1920.11,7.48,0.51,0.81,19.80,1920.87,5.07,115.08,7.87,"  1,530.45 ",12.47,  165.89 ,5.13,,7.04,,22.37%,1.00,4.54,16.32%,7.38%,8.94%
1920.12,6.81,0.51,0.80,19.40,1920.96,5.08,106.93,8.01,"  1,430.97 ",12.56,  168.10 ,4.78,,6.58,,23.53%,1.00,4.65,16.57%,7.35%,9.23%
1921.01,7.11,0.51,0.76,19.00,1921.04,5.09,114.00,8.11,"  1,534.51 ",12.15,  163.49 ,5.12,,7.06,,21.92%,1.01,4.76,16.31%,7.25%,9.06%
1921.02,7.06,0.50,0.72,18.40,1921.12,5.02,116.88,8.31,"  1,582.72 ",11.84,  160.29 ,5.27,,7.29,,21.41%,1.01,4.96,17.01%,6.94%,10.07%
1921.03,6.88,0.50,0.67,18.30,1921.21,4.96,114.53,8.28,"  1,560.14 ",11.19,  152.50 ,5.19,,7.19,,21.61%,1.01,5.04,17.53%,6.86%,10.67%
1921.04,6.91,0.49,0.63,18.10,1921.29,4.89,116.30,8.30,"  1,593.68 ",10.60,  145.30 ,5.30,,7.35,,21.52%,1.01,5.14,16.24%,6.72%,9.53%
1921.05,7.12,0.49,0.59,17.70,1921.37,4.83,122.54,8.42,"  1,688.84 ",10.11,  139.35 ,5.61,,7.80,,20.30%,1.01,5.31,14.61%,6.52%,8.09%
1921.06,6.55,0.49,0.55,17.60,1921.46,4.76,113.37,8.39,"  1,572.11 ",9.43,  130.81 ,5.22,,7.27,,21.64%,1.01,5.39,15.27%,6.51%,8.76%
1921.07,6.53,0.48,0.50,17.70,1921.54,4.70,112.39,8.27,"  1,568.01 ",8.65,  120.66 ,5.20,,7.26,,21.72%,1.01,5.40,15.74%,6.48%,9.26%
1921.08,6.45,0.48,0.46,17.70,1921.62,4.63,111.01,8.20,"  1,558.34 ",7.92,  111.14 ,5.16,,7.23,,21.59%,1.01,5.45,15.52%,6.39%,9.13%
1921.09,6.61,0.47,0.42,17.50,1921.71,4.56,115.06,8.22,"  1,624.87 ",7.27,  102.63 ,5.38,,7.55,,20.64%,1.01,5.57,13.34%,6.25%,7.09%
1921.1,6.70,0.47,0.38,17.50,1921.79,4.50,116.63,8.15,"  1,656.59 ",6.53,  92.72 ,5.48,,7.71,,20.36%,1.01,5.62,11.66%,6.23%,5.43%
1921.11,7.06,0.46,0.33,17.40,1921.87,4.43,123.60,8.13,"  1,765.25 ",5.82,  83.14 ,5.84,,8.24,,19.35%,1.01,5.70,11.33%,6.22%,5.11%
1921.12,7.31,0.46,0.29,17.30,1921.96,4.37,128.72,8.10,"  1,847.97 ",5.11,  73.31 ,6.11,,8.65,,18.70%,1.01,5.78,8.71%,6.15%,2.56%
1922.01,7.30,0.46,0.32,16.90,1922.04,4.30,131.59,8.37,"  1,899.13 ",5.83,  84.11 ,6.29,,8.92,,17.95%,1.00,5.97,8.54%,6.03%,2.51%
1922.02,7.46,0.47,0.36,16.90,1922.12,4.31,134.47,8.44,"  1,950.91 ",6.43,  93.28 ,6.46,,9.19,,17.41%,1.00,5.99,8.39%,6.21%,2.18%
1922.03,7.74,0.47,0.39,16.70,1922.21,4.31,141.19,8.62,"  2,058.79 ",7.11,  103.74 ,6.82,,9.72,,16.24%,1.00,6.08,8.01%,6.18%,1.82%
1922.04,8.21,0.48,0.42,16.70,1922.29,4.32,149.76,8.70,"  2,194.38 ",7.72,  113.14 ,7.27,,10.38,,15.01%,1.00,6.10,4.59%,6.28%,-1.69%
1922.05,8.53,0.48,0.46,16.70,1922.37,4.32,155.60,8.77,"  2,290.61 ",8.33,  122.64 ,7.59,,10.85,,14.43%,1.00,6.12,3.05%,6.46%,-3.42%
1922.06,8.45,0.49,0.49,16.70,1922.46,4.33,154.14,8.85,"  2,279.98 ",8.94,  132.21 ,7.56,,10.82,,14.59%,1.00,6.14,1.81%,6.57%,-4.76%
1922.07,8.51,0.49,0.52,16.80,1922.54,4.33,154.31,8.87,"  2,293.44 ",9.49,  141.03 ,7.60,,10.89,,14.57%,1.00,6.13,2.36%,6.65%,-4.30%
1922.08,8.83,0.49,0.56,16.60,1922.62,4.34,162.04,9.05,"  2,419.56 ",10.22,  152.54 ,8.02,,11.50,,13.65%,1.00,6.22,6.19%,6.63%,-0.44%
1922.09,9.06,0.50,0.59,16.60,1922.71,4.34,166.26,9.13,"  2,493.95 ",10.83,  162.41 ,8.27,,11.86,,13.17%,1.00,6.24,7.00%,6.73%,0.27%
1922.1,9.26,0.50,0.62,16.70,1922.79,4.35,168.91,9.15,"  2,545.18 ",11.37,  171.32 ,8.43,,12.11,,12.99%,1.00,6.22,5.35%,6.90%,-1.55%
1922.11,8.80,0.51,0.66,16.80,1922.87,4.35,159.57,9.17,"  2,415.86 ",11.91,  180.28 ,8.00,,11.49,,13.69%,1.00,6.20,5.95%,7.07%,-1.12%
1922.12,8.78,0.51,0.69,16.90,1922.96,4.36,158.26,9.19,"  2,407.71 ",12.44,  189.22 ,7.96,,11.45,,13.90%,1.00,6.19,5.78%,7.24%,-1.46%
1923.01,8.90,0.51,0.71,16.80,1923.04,4.36,161.38,9.28,"  2,466.91 ",12.95,  197.96 ,8.15,,11.73,,13.44%,1.01,6.24,6.15%,7.36%,-1.21%
1923.02,9.28,0.51,0.74,16.80,1923.12,4.34,168.27,9.31,"  2,584.09 ",13.39,  205.59 ,8.53,,12.27,,12.92%,1.01,6.28,4.57%,7.51%,-2.94%
1923.03,9.43,0.52,0.76,16.80,1923.21,4.31,170.99,9.34,"  2,637.81 ",13.83,  213.29 ,8.70,,12.51,,12.72%,1.01,6.32,4.47%,7.58%,-3.11%
1923.04,9.10,0.52,0.79,16.90,1923.29,4.29,164.03,9.31,"  2,542.41 ",14.18,  219.79 ,8.37,,12.04,,13.26%,1.01,6.31,5.98%,7.63%,-1.65%
1923.05,8.67,0.52,0.81,16.90,1923.37,4.26,156.28,9.34,"  2,434.34 ",14.61,  227.65 ,8.00,,11.51,,13.95%,1.01,6.35,9.21%,7.61%,1.60%
1923.06,8.34,0.52,0.84,17.00,1923.46,4.24,149.45,9.32,"  2,340.01 ",14.96,  234.28 ,7.67,,11.04,,14.46%,1.01,6.35,11.35%,7.57%,3.77%
1923.07,8.06,0.52,0.86,17.20,1923.54,4.21,142.75,9.24,"  2,247.21 ",15.22,  239.55 ,7.35,,10.57,,15.08%,1.01,6.31,12.36%,7.35%,5.01%
1923.08,8.10,0.52,0.88,17.10,1923.62,4.19,144.30,9.32,"  2,283.79 ",15.74,  249.05 ,7.44,,10.72,,14.87%,1.01,6.38,11.56%,7.19%,4.37%
1923.09,8.15,0.53,0.91,17.20,1923.71,4.16,144.34,9.30,"  2,296.80 ",16.07,  255.75 ,7.46,,10.75,,14.82%,1.01,6.38,11.44%,7.24%,4.21%
1923.1,8.03,0.53,0.93,17.30,1923.79,4.14,141.40,9.27,"  2,262.19 ",16.41,  262.48 ,7.32,,10.55,,15.17%,1.01,6.37,10.52%,7.28%,3.24%
1923.11,8.27,0.53,0.96,17.30,1923.87,4.11,145.62,9.30,"  2,342.21 ",16.83,  270.70 ,7.55,,10.88,,14.67%,1.01,6.41,10.44%,7.27%,3.17%
1923.12,8.55,0.53,0.98,17.30,1923.96,4.09,150.55,9.33,"  2,434.02 ",17.26,  278.99 ,7.81,,11.26,,14.35%,1.01,6.44,10.27%,7.25%,3.02%
1924.01,8.83,0.53,0.98,17.30,1924.04,4.06,155.48,9.36,"  2,526.34 ",17.18,  279.19 ,8.07,,11.63,,13.96%,1.00,6.48,10.51%,7.24%,3.27%
1924.02,8.87,0.53,0.97,17.20,1924.12,4.04,157.10,9.45,"  2,565.33 ",17.21,  281.03 ,8.16,,11.76,,13.89%,1.00,6.55,11.08%,7.09%,3.99%
1924.03,8.70,0.54,0.97,17.10,1924.21,4.03,154.99,9.53,"  2,543.85 ",17.24,  282.89 ,8.06,,11.61,,14.00%,1.00,6.62,10.63%,7.03%,3.60%
1924.04,8.50,0.54,0.96,17.00,1924.29,4.01,152.31,9.62,"  2,513.14 ",17.26,  284.81 ,7.92,,11.42,,14.27%,1.00,6.69,10.99%,6.97%,4.01%
1924.05,8.47,0.54,0.96,17.00,1924.37,3.99,151.78,9.65,"  2,517.54 ",17.19,  285.10 ,7.90,,11.38,,14.22%,1.00,6.72,9.83%,6.98%,2.85%
